"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Salvelinus fontinalis" "SPEED2ZERO" "Fishes" "Salvelinus fontinalis (Mitchill, 1814)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 3.471882099 0.6354576 0.320154569 0.56764812 0.937220636 0.438863261 0.277230417 0.153272033 2.280604817 6811 "fe1" 4 "ma2" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -9.3 32 "dia" "short" 4503559 "NO"
"Salvelinus gracillimus" "EEA" "Fishes" "Salvelinus gracillimus Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 3.7433784 0.490885146 0.366161083 0.456520263 0.868717169 0.34440707 0.307946008 0.155051745 2.441021584 350 "fe2" 8 "ma2" 7 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "limno" "fre" -7.7 32 "pot" "short" 1677.76820658435 "NO"
"Salvelinus grayi" "EEA" "Fishes" "Salvelinus grayi (Günther, 1862)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.304443236 0.507155518 0.330129489 0.436473059 0.779199412 0.588541396 0.314330518 0.149979163 2.179683044 250 "fe1" 3 "ma2" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 23.2691364460591 "NO"
"Salvelinus inframundus" "EEA" "Fishes" "Salvelinus inframundus Regan, 1909" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1100 4.00102005 0.550093831 0.337829627 0.522679194 0.938973274 0.361408363 0.149628107 0.137275194 2.435693548 350 "fe1" 4 "ma2" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 12568.2563859305 "NO"
"Salvelinus killinensis" "EEA" "Fishes" "Salvelinus killinensis (Günther, 1866)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 390 4.208836501 0.386596205 0.402236592 0.228995964 0.551358972 0.450087512 0.24835084 0.16628137 2.602694192 250 "fe1" 4 "ma3" 2.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 2397.74180699846 "NO"
"Salvelinus lepechini" "EEA" "Fishes" "Salvelinus lepechini (Gmelin, 1789)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.595356581 0.598108118 0.360131605 0.566509297 0.552976379 0.530481051 0.371300922 0.140847119 2.179683044 20000 "fe3" 5 "ma3" 30 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "eury" "limno" "fre" -7.7 32 "pot" "short" 454146.641996384 "NO"
"Salvelinus lonsdalii" "EEA" "Fishes" "Salvelinus lonsdalii Regan, 1909" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.152604354 0.742392775 0.389800795 0.552868056 0.866203692 0.571315079 0.674227773 0.151362656 3.133358683 11500 "fe1" 8 "ma2" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "phylith" "limno" "limno" "fre" -9.3 32 "pot" "short" 2342.90087260319 "NO"
"Salvelinus mallochi" "EEA" "Fishes" "Salvelinus mallochi Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 757 4.515510542 0.610478062 0.294723678 0.511645125 0.835189911 0.392515837 0.196460894 0.159646269 3.19727876 350 "fe1" 8 "ma3" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "dia" "short" 11348.6306784933 "NO"
"Salvelinus maxillaris" "EEA" "Fishes" "Salvelinus maxillaris Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 710 3.970318796 0.453321275 0.305061918 0.385806662 0.683810345 0.416969328 0.163917106 0.139757012 2.844984206 350 "fe1" 4 "ma2" 15 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "dia" "short" 14704.2513619403 "NO"
"Salvelinus murta" "EEA" "Fishes" "Salvelinus murta (Saemundsson, 1908)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 5.232323568 0.636699951 0.400798273 0.438762607 0.643303414 0.621939166 0.495015777 0.193467696 2.579491936 350 "fe1" 6 "ma2" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 83.4699079233018 "NO"
"Salvelinus namaycush" "SPEED2ZERO" "Fishes" "Salvelinus namaycush (Walbaum, 1792)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1250 4.850792773 0.642957227 0.329173077 0.478585914 1.014865385 0.479351032 0.242920354 0.16313325 3.656679023 11500 "fe1" 8 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "limno" "rheo" "fre" -9.3 32 "nom" "short" 10505362 "NO"
"Salvelinus neocomensis" "InfoSpecies" "Fishes" "Salvelinus neocomensis Freyhof & Kottelat, 2005" "SPECIES" NA NA "RE" "EXTINCT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310 3.237968506 0.627994576 0.341575092 0.56764812 0.782215076 0.396492857 0.36893787 0.173201583 4.234106383 11500 "fe1" 5 "ma3" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "rheo" "fre" -7.7 32 "pot" "short" 209.106437479521 "NO"
"Salvelinus obtusus" "EEA" "Fishes" "Salvelinus obtusus Regan, 1908" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 3.621001214 0.546616531 0.209968823 0.471747424 0.709390779 0.30865788 0.277170027 0.153369415 2.213600411 27000 "fe1" 6 "ma2" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 671.539621282424 "NO"
"Salvelinus perisii" "EEA" "Fishes" "Salvelinus perisii (Günther, 1865)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 4.755475567 0.455421383 0.268802753 0.36573788 0.782215076 0.551620454 0.231020849 0.137935665 2.510204082 304830 "fe1" 4 "ma5" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.7 28.6 "nom" "short" 3571.29374536727 "NO"
"Salvelinus profundus" "InfoSpecies" "Fishes" "Salvelinus profundus (Schillinger, 1901)" "SPECIES" NA NA "CR" "EXTINCT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 4.696455446 0.738025844 0.395735355 0.595357143 0.690066135 0.705045868 0.465027927 0.166581396 2.737377378 15905 "fe1" 4 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 517.865571712522 "NO"
"Salvelinus struanensis" "EEA" "Fishes" "Salvelinus struanensis (Maitland, 1881)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.237968506 0.571287435 0.487789015 0.440382562 0.437711705 0.492171197 0.36893787 0.16103259 2.08848948 27000 "fe1" 4 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 41.5651595955894 "NO"
"Salvelinus thingvallensis" "EEA" "Fishes" "Salvelinus thingvallensis (Saemundsson, 1908)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 145 4.390926247 0.379653979 0.419887669 0.323809274 0.485556989 0.497434527 0.251821667 0.143344779 1.923128188 109314 "fe1" 3 "ma2" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "limno" "fre" -7.7 28.6 "pot" "short" 83.4699079233018 "NO"
"Salvelinus umbla" "SPEED2ZERO" "Fishes" "Salvelinus umbla (Linnaeus, 1758)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.82149114 0.490885146 0.388560033 0.404241848 0.606320595 0.422883484 0.251821667 0.15578047 2.743535197 27000 "fe1" 4 "ma2" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "limno" "rheo" "fre" -7.7 32 "nom" "short" 22175.4662710729 "NO"
"Salvelinus willoughbii" "EEA" "Fishes" "Salvelinus willoughbii (Günther, 1862)" "SPECIES" NA "Yes" NA "ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.227334121 0.606011236 0.392536784 0.56764812 0.435121002 0.53575 0.489701434 0.177388105 3.214216262 109314 "fe1" 2.5 "ma2" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "limno" "limno" "fre" -7.7 28.6 "pot" "short" 15.6831700159254 "NO"
"Salvelinus youngeri" "EEA" "Fishes" "Salvelinus youngeri Friend, 1956" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 650 3.967715852 0.531716728 0.379706897 0.471747424 0.937220636 0.30804657 0.308575256 0.144170382 2.859456309 5495 "fe1" 4 "ma3" 15 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "eury" "rheo" "fre" -9.3 32 "pot" "short" 3029.04299230539 "NO"
"Sander lucioperca" "SPEED2ZERO" "Fishes" "Sander lucioperca (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Sander" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1000 4.436274074 0.388211694 0.493332767 0.228995964 0.653749788 0.380940055 0.34755846 0.146019498 3.388258784 350 "fe3" 4 "ma4" 8 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "eury" "frb" -7.4 32 "pot" "short" 7420143.9322852 "NO"
"Sander volgensis" "EEA" "Fishes" "Sander volgensis (Gmelin, 1789)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Sander" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.228184711 0.411617785 0.478388135 0.287411181 0.667479754 0.422416209 0.371300922 0.123116244 1.976688823 1362000 "fe3" 4 "ma3" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "rheo" "frb" -7.7 32 "nom" "short" 3203357.27752192 "NO"
"Scardinius acarnanicus" "EEA" "Fishes" "Scardinius acarnanicus Economidis, 1991" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 3.59399221 0.433064294 0.320122103 0.540559041 0.425382438 0.325371789 0.313797035 0.138622169 3.912062752 5495 "fe2" 1.5 "ma2" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "fre" -9.3 28.6 "pot" "short" 2221.60592254063 "NO"
"Scardinius dergle" "EEA" "Fishes" "Scardinius dergle Heckel & Kner, 1858" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 460 4.227398288 0.580208499 0.421724147 0.477300191 0.424999824 0.388187986 0.364789342 0.188987027 2.280604817 350 "fe1" 2 "ma3" 2.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "nom" "short" 7611.2426686043 "NO"
"Scardinius erythrophthalmus" "SPEED2ZERO" "Fishes" "Scardinius erythrophthalmus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510 3.005719096 0.517721457 0.443946643 0.511645125 0.342106838 0.442462444 0.292714738 0.179402632 3.098780467 5495 "fe3" 2.5 "ma2" 8 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -7.7 32 "pot" "short" 8529344.46373663 "NO"
"Scardinius graecus" "EEA" "Fishes" "Scardinius graecus Stephanidis, 1937" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.583934434 0.517721457 0.508685189 0.431718935 0.399201748 0.318968356 0.389497283 0.136923072 3.331612086 6811 "fe1" 2.5 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "fre" -9.3 32 "nom" "short" 39.6315486246183 "NO"
"Scardinius hesperidicus" "SPEED2ZERO" "Fishes" "Scardinius hesperidicus Bonaparte, 1845" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 4.256032317 0.570893773 0.556986906 0.449441863 0.425548547 0.528122524 0.255900356 0.164923055 2.808990347 5495 "fe1" 2 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "eury" "fre" -9.3 32 "pot" "short" 116409.969717923 "NO"
"Scardinius knezevici" "EEA" "Fishes" "Scardinius knezevici Bianco & Kottelat, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 295 2.872544894 0.484558104 0.352841551 0.495659254 0.437711705 0.388901595 0.245579208 0.178596621 2.195897608 350 "fe2" 1.5 "ma3" 16 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -7.4 32 "nom" "short" 724.492704544183 "NO"
"Scardinius plotizza" "EEA" "Fishes" "Scardinius plotizza Heckel & Kner, 1858" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 3.512796769 0.547940595 0.611174997 0.408789184 0.386550293 0.442462444 0.36893787 0.157129972 2.482610395 14000 "fe1" 3 "ma4" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.4 28.6 "pot" "short" 16695.3079061279 "NO"
"Scardinius racovitzai" "EEA" "Fishes" "Scardinius racovitzai Müller, 1958" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.492962902 0.440706956 0.569683753 0.566509297 0.364373134 0.508425097 0.282984498 0.170252336 3.384615385 5495 "fe1" 1.5 "ma4" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phy" "limno" "eury" "fre" -7.4 32 "pot" "short" 7894.39360087922 "NO"
"Scardinius scardafa" "EEA" "Fishes" "Scardinius scardafa (Bonaparte, 1837)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 2.959627476 0.490885146 0.389800795 0.477300191 0.425382438 0.363489606 0.237439344 0.170661065 2.579491936 5495 "fe1" 2.5 "ma2" 16 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 50333.9455404665 "NO"
"Silurus aristotelis" "EEA" "Fishes" "Silurus aristotelis Garman, 1890" "SPECIES" NA "Yes" NA NA "Silurus" "Siluridae" "Siluriformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1250 3.714509819 0.476097198 0.284755189 0.424334804 0.750932587 0.401313767 0.314020803 0.131953536 2.564901738 20000 "fe1" 8 "ma3" 7 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "phylith" "eury" "limno" "fre" -7.7 32 "pot" "short" 8942.48610911756 "NO"
"Silurus glanis" "SPEED2ZERO" "Fishes" "Silurus glanis Linnaeus, 1758" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Silurus" "Siluridae" "Siluriformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 5.83994642 0.57179471 0.210233364 0.526157027 0.379009648 0.511623001 0.423543433 0.106003825 2.200067986 1362000 "fe3" 4 "ma5" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phy" "eury" "eury" "frb" -7.4 32 "nom" "short" 7737604.0813125 "NO"
"Squalius albus" "EEA" "Fishes" "Squalius albus (Bonaparte, 1838)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 2.959627476 0.475443388 0.696053379 0.287411181 0.425548547 0.363489606 0.210317985 0.149156377 3.580847016 350 "fe2" 4 "ma5" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.7 32 "nom" "short" 121.144331496787 "NO"
"Squalius aphipsi" "EEA" "Fishes" "Squalius aphipsi (Aleksandrov, 1927)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 4.208836501 0.480530029 0.547123036 0.431829929 0.576685726 0.503628174 0.220805112 0.167653105 2.435693548 5495 "fe1" 1.5 "ma2" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "limno" "fre" -9.3 28.6 "pot" "short" 11289.6695237353 "NO"
"Squalius aradensis" "EEA" "Fishes" "Squalius aradensis (Coelho, Bogutskaya, Rodrigues & Collares-Pereira, 1998)" "SPECIES" NA "Yes" NA "VULNERABLE" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131 3.929315609 0.546272708 0.391304348 0.438762607 0.514652174 0.425623786 0.277611572 0.125214874 2.289302301 1362000 "fe1" 3 "ma2" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -7.7 32 "pot" "short" 5611.48450883971 "NO"
"Squalius carolitertii" "EEA" "Fishes" "Squalius carolitertii (Doadrio, 1988)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.515510542 0.568493393 0.51422973 0.431718935 0.401783784 0.523741781 0.256874111 0.169546756 3.07828125 11500 "fe1" 2 "ma2" 15 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "eury" "fre" -7.7 32 "nom" "short" 148403.506776833 "NO"
"Squalius castellanus" "EEA" "Fishes" "Squalius castellanus Doadrio, Perea & Alonso, 2007" "SPECIES" NA "Yes" NA "ENDANGERED" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.465008231 0.315679191 0.392536784 0.106778997 0.292992905 0.356319837 0.144566277 0.155661105 3.084458333 20000 "fe1" 2.5 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "limno" "fre" -9.3 28.6 "pot" "short" 9394.26841443942 "NO"
"Squalius cephalus" "SPEED2ZERO" "Fishes" "Squalius cephalus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Squalius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 850 3.572677392 0.608186863 0.359761796 0.532037571 0.46206342 0.356574909 0.344020273 0.172295685 2.6003 5495 "fe2" 4 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "eury" "frb" -7.7 28.6 "pot" "short" 7126749.38286684 "NO"
